2.082533e-06 2.154078e-06 2.339753e-06 2.917393e-06 3.779533e-06 4.147376e-06 3.861683e-06 3.902136e-06 4.025853e-06 4.364954e-06 4.734849e-06 5.164275e-06 5.633958e-06 6.108058e-06 6.590829e-06 8.724556e-06 1.039715e-05 1.221289e-05 1.339065e-05 1.373399e-05 1.366075e-05 1.464676e-05 1.585818e-05 1.852893e-05 2.156598e-05 2.496684e-05 2.869102e-05 3.263654e-05 3.660967e-05 4.029248e-05 4.322176e-05 4.480683e-05 4.425441e-05 4.114596e-05 3.568983e-05 3.001145e-05 
2.897736e-06 2.999312e-06 3.257715e-06 4.062054e-06 5.262540e-06 5.774679e-06 5.376807e-06 5.432879e-06 5.604675e-06 6.076232e-06 6.590350e-06 7.186851e-06 7.839196e-06 8.497057e-06 9.166140e-06 1.210774e-05 1.441416e-05 1.691600e-05 1.853352e-05 1.899973e-05 1.889213e-05 2.022739e-05 2.186541e-05 2.544933e-05 2.946258e-05 3.385736e-05 3.851335e-05 4.320192e-05 4.754788e-05 5.100463e-05 5.287513e-05 5.242505e-05 4.893107e-05 4.244260e-05 3.389634e-05 2.589083e-05 
4.030805e-06 4.176003e-06 4.535534e-06 5.655509e-06 7.327072e-06 8.040052e-06 7.485938e-06 7.563517e-06 7.801811e-06 8.457199e-06 9.171242e-06 9.999002e-06 1.090411e-05 1.181567e-05 1.274122e-05 1.678077e-05 1.994905e-05 2.338192e-05 2.559121e-05 2.621752e-05 2.605683e-05 2.784418e-05 3.003195e-05 3.476786e-05 3.995401e-05 4.544839e-05 5.098122e-05 5.610975e-05 6.018896e-05 6.239627e-05 6.186515e-05 5.796516e-05 5.047304e-05 4.030977e-05 2.924233e-05 2.014833e-05 
5.604545e-06 5.813944e-06 6.314014e-06 7.873422e-06 1.020081e-05 1.119328e-05 1.042154e-05 1.052860e-05 1.085861e-05 1.176880e-05 1.275948e-05 1.390658e-05 1.516058e-05 1.642120e-05 1.769813e-05 2.321558e-05 2.754480e-05 3.222795e-05 3.522227e-05 3.605049e-05 3.580582e-05 3.815831e-05 4.102845e-05 4.714846e-05 5.363221e-05 6.016132e-05 6.621334e-05 7.102709e-05 7.363186e-05 7.300511e-05 6.840286e-05 5.979182e-05 4.793667e-05 3.477518e-05 2.275647e-05 1.473782e-05 
7.788189e-06 8.093581e-06 8.788805e-06 1.095994e-05 1.420025e-05 1.558156e-05 1.450666e-05 1.465385e-05 1.510991e-05 1.637261e-05 1.774509e-05 1.933168e-05 2.106558e-05 2.280414e-05 2.455931e-05 3.203957e-05 3.791198e-05 4.424944e-05 4.826381e-05 4.933311e-05 4.895230e-05 5.197220e-05 5.563841e-05 6.328967e-05 7.099448e-05 7.813627e-05 8.381682e-05 8.689064e-05 8.615102e-05 8.072005e-05 7.055844e-05 5.678716e-05 4.135490e-05 2.706216e-05 1.664559e-05 1.154560e-05 
1.081407e-05 1.126562e-05 1.223156e-05 1.525414e-05 1.976509e-05 2.168714e-05 2.018986e-05 2.039119e-05 2.101950e-05 2.276865e-05 2.466627e-05 2.685487e-05 2.924561e-05 3.163409e-05 3.403400e-05 4.407248e-05 5.195823e-05 6.043861e-05 6.573806e-05 6.706748e-05 6.646053e-05 7.019181e-05 7.468614e-05 8.377834e-05 9.220615e-05 9.890958e-05 1.025369e-04 1.016641e-04 9.525518e-05 8.326379e-05 6.701274e-05 4.899021e-05 3.218251e-05 1.979505e-05 1.304015e-05 1.041963e-05 
1.499959e-05 1.567812e-05 1.701903e-05 2.122651e-05 2.750556e-05 3.017922e-05 2.809334e-05 2.836666e-05 2.922862e-05 3.164664e-05 3.426292e-05 3.727075e-05 4.055429e-05 4.381794e-05 4.707519e-05 6.036094e-05 7.080465e-05 8.197634e-05 8.881949e-05 9.036999e-05 8.937922e-05 9.371340e-05 9.886417e-05 1.088096e-04 1.167201e-04 1.210006e-04 1.199706e-04 1.124076e-04 9.825697e-05 7.907962e-05 5.781180e-05 3.812434e-05 2.354042e-05 1.550743e-05 1.176842e-05 9.790231e-06 
2.077567e-05 2.181372e-05 2.367304e-05 2.952898e-05 3.826761e-05 4.198518e-05 3.907880e-05 3.944583e-05 4.062128e-05 4.395441e-05 4.754744e-05 5.165968e-05 5.614484e-05 6.057050e-05 6.494484e-05 8.220147e-05 9.577355e-05 1.101725e-04 1.187300e-04 1.203292e-04 1.186758e-04 1.231845e-04 1.284027e-04 1.377377e-04 1.427889e-04 1.415735e-04 1.326487e-04 1.159499e-04 9.331936e-05 6.822188e-05 4.498933e-05 2.788666e-05 1.844155e-05 1.399509e-05 1.105755e-05 8.667856e-06 
2.872307e-05 3.034077e-05 3.291501e-05 4.106345e-05 5.322204e-05 5.838793e-05 5.433721e-05 5.482225e-05 5.641174e-05 6.098813e-05 6.589571e-05 7.147716e-05 7.755697e-05 8.349392e-05 8.927956e-05 1.111399e-04 1.283292e-04 1.463271e-04 1.565277e-04 1.577299e-04 1.549206e-04 1.585906e-04 1.625399e-04 1.685007e-04 1.670664e-04 1.565345e-04 1.368289e-04 1.101232e-04 8.050648e-05 5.309048e-05 3.290817e-05 2.184639e-05 1.664306e-05 1.314971e-05 9.789885e-06 7.513188e-06 
3.961827e-05 4.218309e-05 4.574011e-05 5.707500e-05 7.398586e-05 8.115812e-05 7.551015e-05 7.613564e-05 7.825947e-05 8.450848e-05 9.116079e-05 9.865963e-05 1.068130e-04 1.146553e-04 1.221384e-04 1.489360e-04 1.699598e-04 1.914980e-04 2.027740e-04 2.026190e-04 1.977900e-04 1.986667e-04 1.988424e-04 1.971498e-04 1.847215e-04 1.614674e-04 1.299529e-04 9.500315e-05 6.265040e-05 3.883389e-05 2.578024e-05 1.971585e-05 1.563773e-05 1.164220e-05 8.485749e-06 6.612205e-06 
5.449284e-05 5.861487e-05 6.351767e-05 7.927806e-05 1.027863e-04 1.127320e-04 1.048519e-04 1.056277e-04 1.084173e-04 1.168857e-04 1.258078e-04 1.357396e-04 1.465090e-04 1.566394e-04 1.659976e-04 1.974885e-04 2.220074e-04 2.461965e-04 2.571185e-04 2.537555e-04 2.454320e-04 2.402710e-04 2.326503e-04 2.179840e-04 1.905426e-04 1.533534e-04 1.121102e-04 7.393176e-05 4.582665e-05 3.042245e-05 2.326606e-05 1.852491e-05 1.384499e-05 1.009131e-05 7.839475e-06 5.921304e-06 
7.471564e-05 8.138918e-05 8.812663e-05 1.100266e-04 1.426813e-04 1.564489e-04 1.454434e-04 1.463432e-04 1.499166e-04 1.612727e-04 1.730627e-04 1.859528e-04 1.998740e-04 2.125344e-04 2.236331e-04 2.587036e-04 2.854479e-04 3.100608e-04 3.178975e-04 3.080886e-04 2.938712e-04 2.780614e-04 2.572360e-04 2.248533e-04 1.809675e-04 1.322977e-04 8.724454e-05 5.407858e-05 3.590057e-05 2.745554e-05 2.186066e-05 1.640117e-05 1.200066e-05 9.322760e-06 6.903033e-06 5.282753e-06 
