1.072060e-05 1.039845e-05 1.160228e-05 1.351813e-05 1.681134e-05 2.203573e-05 2.951679e-05 4.316939e-05 5.726875e-05 7.798993e-05 1.101926e-04 1.526193e-04 2.043764e-04 2.784413e-04 3.792789e-04 6.053295e-04 8.643023e-04 1.194747e-03 1.565659e-03 1.912093e-03 2.264849e-03 2.869765e-03 3.660164e-03 5.024100e-03 6.863716e-03 9.350109e-03 1.268410e-02 1.710335e-02 2.286450e-02 3.019629e-02 3.920583e-02 4.971425e-02 6.103994e-02 7.179235e-02 7.984734e-02 8.279522e-02 
1.491716e-05 1.447868e-05 1.615423e-05 1.882207e-05 2.340774e-05 3.068187e-05 4.109764e-05 6.010403e-05 7.972788e-05 1.085658e-04 1.533751e-04 2.123923e-04 2.843732e-04 3.873460e-04 5.274790e-04 8.400627e-04 1.198231e-03 1.654836e-03 2.166972e-03 2.645208e-03 3.132171e-03 3.963188e-03 5.046669e-03 6.900558e-03 9.376933e-03 1.267962e-02 1.702648e-02 2.264019e-02 2.969594e-02 3.822428e-02 4.796226e-02 5.816685e-02 6.749043e-02 7.405475e-02 7.583486e-02 7.142732e-02 
2.075005e-05 2.015896e-05 2.249063e-05 2.620556e-05 3.259076e-05 4.271819e-05 5.721879e-05 8.367531e-05 1.109827e-04 1.511073e-04 2.134394e-04 2.954996e-04 3.955554e-04 5.386281e-04 7.332122e-04 1.164288e-03 1.658340e-03 2.287376e-03 2.992170e-03 3.650094e-03 4.320025e-03 5.455558e-03 6.931557e-03 9.427265e-03 1.271600e-02 1.702047e-02 2.253844e-02 2.940461e-02 3.759090e-02 4.676148e-02 5.611698e-02 6.431373e-02 6.961727e-02 7.033335e-02 6.542262e-02 5.558497e-02 
2.885146e-05 2.806584e-05 3.130968e-05 3.648255e-05 4.537313e-05 5.947184e-05 7.965706e-05 1.164780e-04 1.544664e-04 2.102767e-04 2.969473e-04 4.109797e-04 5.499622e-04 7.485751e-04 1.018465e-03 1.610750e-03 2.289766e-03 3.152754e-03 4.118252e-03 5.019073e-03 5.936334e-03 7.476423e-03 9.469615e-03 1.278425e-02 1.706930e-02 2.253048e-02 2.927246e-02 3.722212e-02 4.598665e-02 5.471204e-02 6.204724e-02 6.634046e-02 6.611886e-02 6.067648e-02 5.091210e-02 4.065852e-02 
4.009257e-05 3.907041e-05 4.358158e-05 5.078434e-05 6.316263e-05 8.278754e-05 1.108817e-04 1.621158e-04 2.149421e-04 2.925342e-04 4.129760e-04 5.713075e-04 7.641711e-04 1.039547e-03 1.413301e-03 2.222978e-03 3.151577e-03 4.328777e-03 5.643092e-03 6.868325e-03 8.115920e-03 1.018300e-02 1.284168e-02 1.716092e-02 2.259512e-02 2.926212e-02 3.705483e-02 4.553549e-02 5.380546e-02 6.049382e-02 6.400254e-02 6.300672e-02 5.704065e-02 4.721864e-02 3.724047e-02 3.185186e-02 
5.566942e-05 5.438291e-05 6.065336e-05 7.068210e-05 8.791498e-05 1.152276e-04 1.543213e-04 2.255880e-04 2.990076e-04 4.068143e-04 5.740502e-04 7.936396e-04 1.060908e-03 1.442068e-03 1.958537e-03 3.057848e-03 4.319224e-03 5.912510e-03 7.686213e-03 9.337365e-03 1.101865e-02 1.375280e-02 1.723801e-02 2.271640e-02 2.934607e-02 3.704175e-02 4.533085e-02 5.327761e-02 5.949145e-02 6.240017e-02 6.078628e-02 5.435581e-02 4.438922e-02 3.453883e-02 2.917417e-02 2.874555e-02 
7.721592e-05 7.568350e-05 8.439329e-05 9.835585e-05 1.223445e-04 1.603474e-04 2.147316e-04 3.138208e-04 4.157843e-04 5.654399e-04 7.973902e-04 1.101459e-03 1.471140e-03 1.997480e-03 2.709011e-03 4.187979e-03 5.885904e-03 8.019475e-03 1.038494e-02 1.258162e-02 1.481840e-02 1.836143e-02 2.281845e-02 2.950359e-02 3.714802e-02 4.531484e-02 5.303816e-02 5.890781e-02 6.136621e-02 5.926444e-02 5.244024e-02 4.229987e-02 3.246921e-02 2.705770e-02 2.632899e-02 2.700917e-02 
1.069504e-04 1.053021e-04 1.173889e-04 1.368265e-04 1.702140e-04 2.230745e-04 2.986989e-04 4.363899e-04 5.778477e-04 7.853465e-04 1.106557e-03 1.526694e-03 2.036699e-03 2.761161e-03 3.737346e-03 5.703325e-03 7.961538e-03 1.077781e-02 1.388213e-02 1.675264e-02 1.967555e-02 2.413576e-02 2.963613e-02 3.734741e-02 4.544484e-02 5.301944e-02 5.864306e-02 6.076418e-02 5.828243e-02 5.112735e-02 4.080916e-02 3.094092e-02 2.543636e-02 2.441894e-02 2.473858e-02 2.391278e-02 
1.478626e-04 1.464650e-04 1.632176e-04 1.902730e-04 2.367313e-04 3.102252e-04 4.153267e-04 6.064994e-04 8.024709e-04 1.089693e-03 1.533570e-03 2.112358e-03 2.813442e-03 3.806146e-03 5.137724e-03 7.711137e-03 1.066785e-02 1.431470e-02 1.830150e-02 2.195970e-02 2.568467e-02 3.107293e-02 3.751519e-02 4.568877e-02 5.317154e-02 5.862236e-02 6.049109e-02 5.771065e-02 5.028017e-02 3.978747e-02 2.985052e-02 2.423910e-02 2.295571e-02 2.294390e-02 2.190250e-02 2.072729e-02 
2.039496e-04 2.036318e-04 2.268143e-04 2.644646e-04 3.290886e-04 4.312072e-04 5.771621e-04 8.422898e-04 1.113260e-03 1.509938e-03 2.121556e-03 2.915679e-03 3.874726e-03 5.226666e-03 7.028635e-03 1.033352e-02 1.412855e-02 1.873362e-02 2.370870e-02 2.820932e-02 3.279207e-02 3.892511e-02 4.589402e-02 5.345695e-02 5.879053e-02 6.046973e-02 5.745129e-02 4.978690e-02 3.912820e-02 2.910318e-02 2.338488e-02 2.187521e-02 2.156907e-02 2.031356e-02 1.898481e-02 1.824167e-02 
