4.0177e-06 5.0272e-06 6.2836e-06 8.322e-06 1.1442e-05 1.5418e-05 1.9597e-05 2.5097e-05 3.2783e-05 4.4028e-05 5.8968e-05 8.0424e-05 0.000108 0.00014535 0.00020025 0.00027402 0.00037798 0.0005206 0.00071768 0.00099225 0.001372 0.0018961 0.002625 0.0036335 0.0050183 0.0069346 0.0095573 0.013167 0.018057 0.024602 0.033171 0.04456 0.0586 0.075216 0.09211 0.10466
5.5949e-06 7.0006e-06 8.7502e-06 1.1589e-05 1.5933e-05 2.147e-05 2.7289e-05 3.4948e-05 4.5649e-05 6.1307e-05 8.2109e-05 0.00011198 0.00015037 0.00020235 0.00027876 0.00038139 0.000526 0.00072427 0.00099807 0.0013792 0.0019057 0.002631 0.0036372 0.0050248 0.0069209 0.0095275 0.013061 0.01786 0.02424 0.032571 0.043014 0.056125 0.070739 0.085374 0.095203 0.093376
7.7913e-06 9.7488e-06 1.2185e-05 1.6138e-05 2.2187e-05 2.9897e-05 3.8001e-05 4.8665e-05 6.3564e-05 8.5366e-05 0.00011433 0.00015591 0.00020934 0.00028168 0.00038799 0.00053074 0.00073177 0.0010072 0.0013873 0.0019156 0.0026442 0.0036455 0.0050299 0.0069298 0.0095084 0.01302 0.017717 0.023975 0.032064 0.042246 0.054159 0.067765 0.080245 0.088265 0.084928 0.064797
1.085e-05 1.3576e-05 1.6968e-05 2.2473e-05 3.0896e-05 4.1632e-05 5.2915e-05 6.7763e-05 8.8508e-05 0.00011886 0.00015918 0.00021706 0.00029141 0.00039206 0.00053992 0.00073837 0.0010177 0.0014 0.0019269 0.002658 0.0036638 0.0050412 0.0069367 0.0095204 0.012994 0.017661 0.023781 0.031711 0.041538 0.053211 0.065357 0.076895 0.082884 0.078781 0.058924 0.027071
1.5109e-05 1.8905e-05 2.3629e-05 3.1294e-05 4.3023e-05 5.7973e-05 7.3682e-05 9.4354e-05 0.00012323 0.00016549 0.00022161 0.00030216 0.00040561 0.00054558 0.00075115 0.0010268 0.0014145 0.0019445 0.0026736 0.0036828 0.0050664 0.0069521 0.0095296 0.01301 0.017624 0.023705 0.031452 0.041077 0.052235 0.064247 0.074103 0.079465 0.073858 0.054726 0.024612 0.0027222
2.104e-05 2.6325e-05 3.2904e-05 4.3577e-05 5.991e-05 8.0725e-05 0.0001026 0.00013137 0.00017158 0.00023039 0.00030849 0.00042057 0.00056443 0.000759 0.0010446 0.0014272 0.0019646 0.002698 0.0037043 0.0050927 0.0069867 0.0095505 0.013022 0.017645 0.023653 0.03135 0.040737 0.051645 0.062928 0.072906 0.076479 0.070878 0.05114 0.022941 0.0024785 0.011975
2.9299e-05 3.6659e-05 4.582e-05 6.0681e-05 8.3422e-05 0.0001124 0.00014285 0.00018291 0.00023886 0.00032072 0.00042937 0.00058526 0.00078524 0.0010555 0.0014519 0.0019823 0.0027259 0.0037381 0.0051223 0.0070227 0.0095976 0.013049 0.01766 0.023681 0.031279 0.040601 0.05121 0.062204 0.071199 0.075354 0.068059 0.049176 0.021263 0.0023342 0.010881 0.034654
4.0799e-05 5.1048e-05 6.3804e-05 8.4496e-05 0.00011616 0.00015651 0.00019889 0.00025463 0.00033249 0.00044639 0.0005975 0.00081423 0.001092 0.001467 0.0020166 0.0027503 0.0037768 0.0051688 0.0070635 0.0096468 0.013113 0.017696 0.023699 0.031313 0.040503 0.051034 0.061665 0.070355 0.073313 0.067239 0.047003 0.020562 0.0021333 0.0098478 0.03143 0.022131
5.6814e-05 7.1085e-05 8.8845e-05 0.00011766 0.00016174 0.00021791 0.00027689 0.00035444 0.00046276 0.00062117 0.00083124 0.0011323 0.0015178 0.0020374 0.002798 0.0038105 0.0052224 0.0071272 0.0097027 0.01318 0.017782 0.023745 0.031333 0.040543 0.050899 0.061446 0.069722 0.072407 0.065142 0.046708 0.019422 0.0020972 0.0096745 0.028551 0.02 0.0032643
7.9114e-05 9.8983e-05 0.00012371 0.00016382 0.00022519 0.00030337 0.00038543 0.00049329 0.00064391 0.00086416 0.001156 0.0015739 0.002108 0.0028267 0.0038767 0.0052687 0.0072011 0.0097895 0.013256 0.017871 0.023858 0.03139 0.040562 0.050944 0.061263 0.069461 0.071716 0.064286 0.045163 0.019617 0.0019431 0.0089824 0.027624 0.018004 0.003007 0.019108
0.00011016 0.00013783 0.00017225 0.00022809 0.00031351 0.0004223 0.00053644 0.00068638 0.00089571 0.0012017 0.0016067 0.0021861 0.0029247 0.003916 0.0053603 0.0072644 0.0098909 0.013373 0.017973 0.023975 0.031534 0.040628 0.050954 0.061306 0.069222 0.071433 0.063615 0.044512 0.01938 0.0020464 0.0092417 0.025819 0.017497 0.002929 0.017515 0.0046247
0.0001534 0.00019191 0.00023983 0.00031756 0.00043644 0.00058779 0.00074646 0.00095474 0.0012454 0.0016702 0.0022315 0.0030333 0.004052 0.0054138 0.0073911 0.0099769 0.013512 0.018129 0.024111 0.031686 0.040807 0.051023 0.061297 0.069253 0.071135 0.063353 0.043977 0.01906 0.0031673 0.0082469 0.026029 0.016218 0.0026568 0.016817 0.0042504 0.013591
0.00021359 0.0002672 0.0003339 0.00044207 0.00060747 0.00081795 0.0010384 0.0013274 0.0017307 0.0023196 0.003096 0.0042027 0.0056024 0.0074633 0.010152 0.013627 0.018318 0.024315 0.031863 0.040996 0.051234 0.061355 0.069208 0.071141 0.063012 0.043802 0.018772 0.0031483 0.0090999 0.023683 0.016515 0.0027064 0.015212 0.0040375 0.012278 0.0055296
0.0002974 0.00037201 0.00046483 0.00061532 0.00084538 0.0011379 0.0014439 0.0018445 0.002403 0.003218 0.0042892 0.0058115 0.0077241 0.010248 0.013867 0.018471 0.024568 0.032124 0.041221 0.05146 0.061585 0.069231 0.071043 0.062988 0.043473 0.018746 0.0031289 0.009126 0.02277 0.014595 0.0024773 0.0152 0.0037786 0.010806 0.0051577 0.0054303
0.00041405 0.00051787 0.000647 0.00085631 0.0011761 0.0015825 0.0020066 0.0025607 0.0033326 0.0044578 0.0059303 0.0080139 0.010607 0.013993 0.018798 0.024767 0.032458 0.041541 0.051735 0.061836 0.069455 0.071003 0.062836 0.043429 0.018527 0.0032235 0.0092422 0.022614 0.014779 0.0028724 0.01379 0.0037486 0.010898 0.0052111 0.0050372 0.0060138
0.00057643 0.00072083 0.00090041 0.0011914 0.0016357 0.0021995 0.0027863 0.0035507 0.0046144 0.0061624 0.0081761 0.011008 0.014487 0.018957 0.025211 0.032709 0.041976 0.052107 0.062158 0.069706 0.07118 0.062714 0.043271 0.018501 0.0032205 0.009259 0.02269 0.014654 0.0044678 0.015295 0.0036045 0.0099429 0.0046933 0.0047439 0.0055455 0.0056004
0.00080238 0.0010032 0.0012527 0.001657 0.0022737 0.0030548 0.0038646 0.0049153 0.0063747 0.0084944 0.011228 0.01504 0.019633 0.025404 0.033304 0.042278 0.052657 0.062552 0.07006 0.071395 0.062807 0.043097 0.018457 0.0032377 0.0094766 0.022418 0.014717 0.0045715 0.012582 0.0038118 0.010701 0.0049197 0.0046789 0.005252 0.0052528 0.0035149
0.0011167 0.0013957 0.0017424 0.0023034 0.0031583 0.0042383 0.0053518 0.0067883 0.008779 0.011662 0.015334 0.020393 0.026321 0.03352 0.043066 0.052997 0.063224 0.070418 0.071757 0.062953 0.043114 0.018359 0.0034563 0.009476 0.022716 0.014409 0.0046889 0.012546 0.0056349 0.0090468 0.0044789 0.0046319 0.0051036 0.0050377 0.0035124 0.0045835
0.0015538 0.0019412 0.0024221 0.0031997 0.0043827 0.0058717 0.0073952 0.0093444 0.012037 0.01592 0.020781 0.027359 0.034753 0.043273 0.05402 0.063566 0.071203 0.071995 0.063311 0.043206 0.018405 0.003648 0.0099509 0.022616 0.014726 0.0048802 0.012548 0.0058049 0.0081023 0.0053999 0.0048055 0.0051517 0.0050226 0.0034519 0.0044813 0.0039672
0.0021614 0.0026985 0.0033648 0.0044406 0.0060733 0.0081182 0.010188 0.012804 0.016404 0.021564 0.027859 0.036162 0.044907 0.05415 0.064863 0.071484 0.072862 0.063357 0.043592 0.018553 0.0039029 0.010546 0.023058 0.014815 0.0052889 0.013076 0.0060447 0.0083693 0.0059 0.0049353 0.0053288 0.0051958 0.004141 0.004536 0.0040672 0.0039729
0.0030052 0.0037488 0.0046699 0.0061545 0.0083999 0.011192 0.013974 0.017434 0.022163 0.028889 0.036786 0.046803 0.056277 0.064793 0.073075 0.073005 0.064263 0.043488 0.019083 0.0042898 0.011081 0.023838 0.015054 0.006045 0.013296 0.006653 0.0088939 0.0062647 0.0059281 0.0057334 0.0055112 0.0040677 0.0047478 0.0042611 0.0042774 0.0044733
0.0041759 0.0052028 0.0064726 0.0085138 0.011587 0.01537 0.019055 0.023525 0.029586 0.038107 0.047543 0.058793 0.06749 0.072622 0.074883 0.064238 0.044402 0.019119 0.0050993 0.01177 0.024468 0.015724 0.0064207 0.014191 0.0069147 0.0091946 0.0068102 0.0065287 0.006124 0.0061603 0.0051316 0.0052968 0.004752 0.0045542 0.0047106 0.0052773
0.0057976 0.0072113 0.0089547 0.011747 0.015922 0.02099 0.025767 0.031348 0.038831 0.049186 0.059609 0.07077 0.075924 0.073844 0.066351 0.044366 0.020053 0.0058206 0.012798 0.025269 0.016451 0.0071673 0.014911 0.007515 0.010281 0.0075373 0.0073189 0.0068749 0.0062413 0.0047456 0.0059829 0.0055494 0.0052651 0.0059549 0.005686 0.005917
0.0080396 0.0099766 0.012357 0.016149 0.021766 0.028446 0.034436 0.041037 0.04976 0.061561 0.071571 0.0801 0.077704 0.064661 0.046606 0.020526 0.0067831 0.014592 0.026203 0.017393 0.0084037 0.015914 0.0090256 0.01114 0.0089961 0.0086803 0.0080183 0.0073847 0.0072018 0.007454 0.0065949 0.0064944 0.0067828 0.0070686 0.0070955 0.0074103
0.01113 0.013767 0.01699 0.022087 0.029537 0.038135 0.045269 0.052387 0.061639 0.073754 0.080747 0.082842 0.068922 0.044681 0.022688 0.0086344 0.015447 0.028721 0.018361 0.010013 0.017446 0.010587 0.012722 0.010639 0.0095826 0.00933 0.0089169 0.0087008 0.0082999 0.0084784 0.0077707 0.0081134 0.008014 0.008118 0.0090868 0.0098996
