0, 0, 0, 0.0151006, 0.209351, 0.702885, 0.515574, 0.34034, 0.456271, 0.446248, 0.172214, 0.0525148, 0.0183577, 0.00717363, 0.00312477, 0.00133041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00200159, 0.00627154, 0.0189725, 0.0482215, 0.0889967, 0.104028, 0.0703952, 0.0266907, 0.00732136, 0.00220464, 0, 0.906682, 10.1, 0.0769, 0.977203, 0.3, 15.756, 2018, 4, 19, 7, 19, 49, 6.5535, 6.83467, 3.31559, 21, 2814, 3240, 2772, 0, 23278, 88, 0, 0.909659, 3.78743 
0, 0, 0, 0.0145063, 0.204576, 0.689757, 0.503407, 0.335152, 0.460945, 0.464842, 0.183208, 0.057966, 0.020984, 0.00878519, 0.00440583, 0.0026159, 0.00172036, 0.0014838, 0.00128711, 0.00152411, 0.00180927, 0.00304117, 0.00770922, 0.026276, 0.0775862, 0.199061, 0.41405, 0.68055, 0.852343, 0.809572, 0.610626, 0.408622, 0.253449, 0.128716, 0.0553706, 0.0251177, 0.899334, 10.1, 0.0769, 0.9765, 0.21, 15.689, 2018, 4, 19, 7, 20, 19, 6.5535, 38.1722, 7.51106, 21, 2827, 3237, 2743, 0, 23263, 39, 0, 0.902937, 4.08409 
0, 0, 0, 0.0153158, 0.214186, 0.716659, 0.518521, 0.339089, 0.456661, 0.445266, 0.16487, 0.047649, 0.015287, 0.00535661, 0.00209052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00205757, 0.00555089, 0.0164404, 0.0524143, 0.162192, 0.397628, 0.607987, 0.449694, 0.1425, 0.0232087, 0.00477612, 0.900804, 10.1, 0.0769, 0.9765, 0.3, 15.68, 2018, 4, 19, 7, 20, 49, 6.5535, 20.1526, 4.8054, 21, 2811, 3245, 2768, 0, 23278, 39, 0, 0.904413, 4.01878 
0, 0, 0, 0.0143463, 0.209746, 0.720741, 0.52009, 0.33311, 0.441274, 0.414884, 0.140783, 0.0362996, 0.0100647, 0.00288473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00399327, 0.0212792, 0.0921409, 0.295668, 0.635191, 0.845845, 0.649805, 0.279521, 0.0726154, 0.0144357, 0.893456, 10.11, 0.0769, 0.975093, 0.24, 15.67, 2018, 4, 19, 7, 21, 19, 6.5535, 35.1637, 5.75472, 21, 2815, 3240, 2776, 0, 23269, 41, 0, 0.89833, 4.28871 
0, 0, 0, 0.015744, 0.221431, 0.740117, 0.528075, 0.334945, 0.448339, 0.444555, 0.178462, 0.0604251, 0.024734, 0.0125329, 0.00795278, 0.00613866, 0.0051132, 0.00534502, 0.00530796, 0.00659412, 0.00819981, 0.0134639, 0.0307484, 0.0784923, 0.142388, 0.178941, 0.14112, 0.0645126, 0.015513, 0.0018177, 0, 0, 0, 0, 0, 0, 0.893456, 10.1, 0.0769, 0.975093, 0.23, 15.678, 2018, 4, 19, 7, 21, 49, 6.5535, 7.51832, 3.72101, 21, 2808, 3238, 2770, 0, 23266, 85, 0, 0.89833, 4.28871 
0, 0, 0, 0.0168814, 0.242062, 0.805796, 0.551925, 0.321214, 0.403236, 0.367453, 0.131464, 0.039956, 0.0147282, 0.00661655, 0.0036534, 0.00232037, 0.00154904, 0.00129456, 0.0010384, 0.00114399, 0.00125937, 0.00204245, 0.00510531, 0.0168703, 0.0464469, 0.10547, 0.181539, 0.217878, 0.164655, 0.0732429, 0.0188645, 0.00300296, 0, 0, 0, 0, 0.89713, 10.1, 0.0769, 0.973686, 0.2, 15.672, 2018, 4, 19, 7, 22, 19, 6.5535, 8.65063, 3.74871, 21, 2808, 3240, 2770, 0, 23262, 55, 0, 0.903327, 4.06681 
0, 0, 0, 0.0143217, 0.211387, 0.725734, 0.522131, 0.339934, 0.470436, 0.479965, 0.192147, 0.0635902, 0.0245715, 0.0112786, 0.00621834, 0.00397348, 0.00270245, 0.00231418, 0.00191119, 0.00209776, 0.00230361, 0.0036389, 0.00883875, 0.0305659, 0.0944474, 0.247132, 0.4592, 0.508325, 0.28755, 0.0802728, 0.0124123, 0.00132135, 0, 0, 0, 0, 0.894191, 10.1, 0.0769, 0.972982, 0.18, 15.677, 2018, 4, 19, 7, 22, 49, 6.5535, 13.8299, 4.81072, 21, 2810, 3243, 2770, 0, 23259, 38, 0, 0.901019, 4.16915 
0, 0, 0, 0.0169283, 0.223035, 0.710953, 0.503897, 0.329552, 0.454092, 0.470956, 0.202224, 0.0731044, 0.0311384, 0.016054, 0.0101509, 0.00782583, 0.00658316, 0.00706884, 0.00737841, 0.00967377, 0.0127355, 0.0224805, 0.0553417, 0.160867, 0.353948, 0.596233, 0.736936, 0.659345, 0.40469, 0.162577, 0.0433416, 0.00861728, 0.0014321, 0, 0, 0, 0.897865, 10.11, 0.0769, 0.971575, 0.16, 15.655, 2018, 4, 19, 7, 23, 19, 6.5535, 23.7088, 6.29916, 21, 2811, 3244, 2770, 0, 23256, 34, 0, 0.906031, 3.94726 
0, 0, 0, 0.0170213, 0.229416, 0.734671, 0.507639, 0.313067, 0.411173, 0.396515, 0.150888, 0.0469271, 0.0167709, 0.00686437, 0.00328051, 0.00177252, 0.00102535, 0, 0, 0, 0, 0.00127776, 0.00390903, 0.0185141, 0.0782711, 0.266348, 0.61733, 0.920893, 0.93707, 0.753299, 0.5341, 0.330457, 0.16045, 0.0517143, 0.010469, 0.00161827, 0.897865, 10.11, 0.0769, 0.970871, 0.15, 15.655, 2018, 4, 19, 7, 23, 49, 6.5535, 37.6284, 7.52275, 21, 2809, 3242, 2769, 0, 23255, 39, 0, 0.906688, 3.91829 
0, 0, 0, 0.0129783, 0.199837, 0.718689, 0.532883, 0.348476, 0.468654, 0.448704, 0.157106, 0.0428929, 0.01317, 0.00448864, 0.00173428, 0, 0, 0, 0, 0, 0, 0, 0, 0.00235637, 0.0157887, 0.107249, 0.559684, 1.71138, 2.53839, 1.81821, 0.742799, 0.224435, 0.0604251, 0.016546, 0.00506714, 0.00190654, 0.893456, 10.1, 0.0769, 0.970168, 0.17, 15.652, 2018, 4, 19, 7, 24, 19, 6.5535, 56.3046, 10.7539, 21, 2809, 3242, 2769, 0, 23257, 41, 0, 0.90289, 4.08617 
0, 0, 0, 0.0155614, 0.208412, 0.678619, 0.489118, 0.323382, 0.442808, 0.445863, 0.175066, 0.0533484, 0.0176478, 0.00613613, 0.00224648, 0, 0, 0, 0, 0, 0, 0, 0, 0.00160184, 0.0114891, 0.0846912, 0.490488, 1.6781, 2.74411, 2.16778, 1.10736, 0.551279, 0.325616, 0.207257, 0.115812, 0.0529284, 0.889782, 10.11, 0.0769, 0.969464, 0.15, 15.648, 2018, 4, 19, 7, 24, 49, 6.5535, 73.3708, 12.3967, 22, 2809, 3242, 2769, 0, 23255, 45, 0, 0.89983, 4.22197 
0, 0, 0, 0.0127854, 0.199146, 0.723615, 0.538115, 0.348371, 0.462623, 0.436578, 0.151807, 0.0410083, 0.012544, 0.00424219, 0.00160857, 0, 0, 0, 0, 0, 0, 0, 0, 0.00220013, 0.0167727, 0.124291, 0.668449, 1.98102, 2.71169, 1.76726, 0.706054, 0.240687, 0.081444, 0.0262727, 0.0080616, 0.00284699, 0.889782, 10.1, 0.0769, 0.968761, 0.14, 15.652, 2018, 4, 19, 7, 25, 19, 6.5535, 60.2742, 11.2695, 21, 2809, 3242, 2768, 0, 23253, 61, 0, 0.900484, 4.19293 
0, 0, 0, 0.0169274, 0.223167, 0.707264, 0.495481, 0.320377, 0.438029, 0.442794, 0.17581, 0.0548703, 0.0185762, 0.00667324, 0.00256708, 0.00100922, 0, 0, 0, 0, 0, 0, 0, 0.0027292, 0.0185159, 0.125533, 0.644949, 1.92421, 2.75334, 1.88314, 0.762055, 0.254224, 0.081274, 0.0250876, 0.00763764, 0.002853, 0.886109, 10.1, 0.0769, 0.968761, 0.14, 15.648, 2018, 4, 19, 7, 25, 49, 6.5535, 62.9288, 11.3891, 21, 2810, 3242, 2769, 0, 23253, 75, 0, 0.896766, 4.35843 
0, 0, 0, 0.0134768, 0.203296, 0.707448, 0.509006, 0.327816, 0.443641, 0.429557, 0.152134, 0.0412789, 0.012243, 0.00387524, 0.00134582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00728727, 0.0627831, 0.465294, 2.21361, 5.14652, 5.05715, 2.35352, 0.752393, 0.237024, 0.0832855, 0.0306375, 0.0123581, 0.883904, 10.1, 0.0769, 0.968057, 0.15, 15.642, 2018, 4, 19, 7, 26, 19, 6.5535, 95.3104, 19.267, 22, 2810, 3244, 2770, 0, 23254, 63, 0, 0.895185, 4.42899 
0, 0, 0, 0.0130649, 0.195352, 0.684636, 0.503134, 0.334756, 0.46574, 0.470478, 0.178549, 0.0520958, 0.0164844, 0.00555297, 0.0020222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00571591, 0.0459892, 0.35258, 1.89456, 5.01591, 5.27611, 2.44094, 0.733882, 0.21527, 0.0723822, 0.0266522, 0.0106733, 0.875087, 10.1, 0.0769, 0.968057, 0.15, 15.641, 2018, 4, 19, 7, 26, 49, 6.5535, 93.6975, 19.0125, 22, 2808, 3243, 2768, 0, 23254, 54, 0, 0.886256, 4.83 
0, 0, 0, 0.0130206, 0.200763, 0.715758, 0.521478, 0.334362, 0.44678, 0.421322, 0.140694, 0.0350073, 0.00926609, 0.00250558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00162723, 0.0189533, 0.20077, 1.39271, 4.4981, 5.4938, 2.83531, 0.926657, 0.280541, 0.090786, 0.0304436, 0.0110989, 0.88023, 10.1, 0.0769, 0.968761, 0.15, 15.644, 2018, 4, 19, 7, 27, 19, 6.5535, 98.0675, 18.6217, 22, 2809, 3239, 2760, 0, 23255, 57, 0, 0.890817, 4.62465 
0, 0, 0, 0.0148605, 0.217723, 0.742781, 0.524858, 0.323132, 0.420522, 0.393305, 0.138998, 0.038885, 0.0123511, 0.00431928, 0.00167015, 0, 0, 0, 0, 0, 0, 0, 0, 0.00101045, 0.00708979, 0.0556668, 0.390921, 1.89193, 4.64096, 4.74614, 2.24592, 0.730273, 0.231055, 0.0808995, 0.0299171, 0.0122749, 0.883904, 10.1, 0.0769, 0.968761, 0.17, 15.646, 2018, 4, 19, 7, 27, 49, 6.5535, 89.9609, 17.8975, 22, 2809, 3241, 2764, 0, 23258, 71, 0, 0.894535, 4.45805 
0, 0, 0, 0.0124108, 0.187679, 0.688246, 0.534181, 0.369883, 0.515557, 0.516895, 0.191389, 0.054886, 0.0173639, 0.00609327, 0.00249801, 0.00131452, 0, 0, 0, 0.00137025, 0.00224826, 0.0060263, 0.0260279, 0.142057, 0.549147, 1.53488, 3.1827, 5.44874, 8.00986, 9.77815, 10.0533, 9.79972, 10.0552, 9.70141, 6.5045, 2.25047, 0.847167, 10.1, 0.0769, 0.968761, 0.18, 15.644, 2018, 4, 19, 7, 28, 19, 6.5535, 188.471, 80.1442, 22, 2808, 3242, 2767, 0, 23259, 50, 0, 0.857356, 6.1561 
0, 0, 0, 0.0159067, 0.219403, 0.723038, 0.512654, 0.321389, 0.415624, 0.385022, 0.135008, 0.0361379, 0.0106467, 0.00326698, 0.00104806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00211301, 0.0231123, 0.228666, 1.47237, 4.42546, 5.12078, 2.57953, 0.856164, 0.273989, 0.0946679, 0.0329531, 0.0125054, 0.883904, 10.1, 0.0769, 0.967354, 0.17, 15.646, 2018, 4, 19, 7, 28, 49, 6.5535, 95.2298, 17.9015, 22, 2808, 3242, 2768, 0, 23257, 55, 0, 0.895836, 4.39991 
0, 0, 0, 0.0106991, 0.183078, 0.713878, 0.547506, 0.361578, 0.482342, 0.443803, 0.139685, 0.032492, 0.00830146, 0.00224689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00236591, 0.0269024, 0.266369, 1.63758, 4.55927, 4.96524, 2.43965, 0.7971, 0.239112, 0.0752716, 0.0244303, 0.0090539, 0.889048, 10.1, 0.0769, 0.967354, 0.17, 15.646, 2018, 4, 19, 7, 29, 19, 6.5535, 89.7965, 17.9679, 22, 2809, 3239, 2764, 0, 23258, 72, 0, 0.901049, 4.16784 
0, 0, 0, 0.0125816, 0.200674, 0.735613, 0.537294, 0.332552, 0.426268, 0.379904, 0.11835, 0.0282599, 0.0075111, 0.00216231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00433468, 0.0379386, 0.296555, 1.57998, 4.28731, 4.98323, 2.73662, 1.01951, 0.35861, 0.13378, 0.0495088, 0.019155, 0.884639, 10.1, 0.0769, 0.96665, 0.17, 15.65, 2018, 4, 19, 7, 29, 49, 6.5535, 98.0421, 18.2877, 22, 2807, 3240, 2765, 0, 23258, 64, 0, 0.897233, 4.33758 
0, 0, 0, 0.0158379, 0.222302, 0.734545, 0.514283, 0.315418, 0.401279, 0.36249, 0.122218, 0.0314606, 0.00903966, 0.0027573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00240538, 0.0253727, 0.240451, 1.49874, 4.36537, 4.87121, 2.4007, 0.815868, 0.285118, 0.112702, 0.045517, 0.0190612, 0.887578, 10.1, 0.0769, 0.965947, 0.19, 15.653, 2018, 4, 19, 7, 30, 19, 6.5535, 93.7755, 17.4142, 22, 2807, 3246, 2765, 0, 23260, 80, 0, 0.90087, 4.17578 
0, 0, 0, 0.0143092, 0.209809, 0.719042, 0.515582, 0.328098, 0.43526, 0.412465, 0.144145, 0.0386354, 0.0113877, 0.00356736, 0.00120654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00595444, 0.0524265, 0.389268, 1.86988, 4.4327, 4.42031, 2.06044, 0.655067, 0.206785, 0.0748001, 0.0297175, 0.0129184, 0.88023, 10.1, 0.0769, 0.965947, 0.19, 15.646, 2018, 4, 19, 7, 30, 49, 6.5535, 85.3147, 17.0438, 22, 2808, 3243, 2770, 0, 23260, 47, 0, 0.893412, 4.50829 
0, 0, 0, 0.014733, 0.214627, 0.729668, 0.51787, 0.321693, 0.41377, 0.375664, 0.12446, 0.0312821, 0.0086442, 0.00250018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00250861, 0.026624, 0.253401, 1.52737, 4.18838, 4.45867, 2.17294, 0.745768, 0.265678, 0.114345, 0.054339, 0.0266452, 0.882435, 10.09, 0.0769, 0.96454, 0.2, 15.649, 2018, 4, 19, 7, 31, 19, 6.5535, 88.1571, 16.5916, 22, 2810, 3247, 2768, 0, 23262, 45, 0, 0.896956, 4.34994 
0, 0, 0, 0.0149346, 0.208799, 0.699293, 0.507745, 0.334189, 0.451877, 0.443318, 0.166345, 0.0485871, 0.0156732, 0.00549136, 0.00213594, 0, 0, 0, 0, 0, 0, 0, 0, 0.0025569, 0.015935, 0.107857, 0.638532, 2.55121, 5.2309, 4.63972, 1.90372, 0.489186, 0.110888, 0.0284359, 0.00907042, 0.00360268, 0.874353, 10.1, 0.0769, 0.963836, 0.19, 15.649, 2018, 4, 19, 7, 31, 49, 6.5535, 86.4221, 18.63, 22, 2807, 3242, 2766, 0, 23261, 34, 0, 0.88939, 4.6888 
0, 0, 0, 0.0138022, 0.212689, 0.76134, 0.548511, 0.331242, 0.416186, 0.366734, 0.11698, 0.0292289, 0.00836548, 0.00264283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00369504, 0.0392315, 0.357618, 1.96965, 4.79483, 4.49582, 1.89916, 0.548044, 0.157221, 0.0520546, 0.0190166, 0.00764069, 0.877292, 10.1, 0.0768, 0.963133, 0.19, 15.648, 2018, 4, 19, 7, 32, 19, 6.5535, 94.6392, 17.1517, 22, 2807, 3241, 2768, 0, 23261, 43, 0, 0.893031, 4.52536 
0, 0, 0, 0.0127622, 0.196794, 0.702294, 0.513378, 0.330402, 0.445443, 0.433963, 0.16098, 0.0478238, 0.0166058, 0.00670106, 0.00313229, 0.00154311, 0, 0, 0, 0, 0, 0, 0, 0.00268066, 0.0138067, 0.0831562, 0.474739, 1.96427, 4.34845, 4.29341, 2.08894, 0.73683, 0.249769, 0.0865131, 0.0279595, 0.0100232, 0.889048, 10.09, 0.0769, 0.963133, 0.18, 15.649, 2018, 4, 19, 7, 32, 49, 6.5535, 85.4314, 17.2524, 22, 2809, 3246, 2768, 0, 23259, 46, 0, 0.904998, 3.99291 
0, 0, 0, 0.0149269, 0.221907, 0.766168, 0.538798, 0.319134, 0.400208, 0.360253, 0.12555, 0.0357063, 0.0121154, 0.00479442, 0.00223173, 0.0011461, 0, 0, 0, 0, 0, 0, 0.00123588, 0.00563607, 0.02739, 0.138278, 0.632942, 2.18917, 4.37621, 4.18321, 2.10006, 0.789584, 0.301327, 0.127479, 0.0567913, 0.025624, 0.878026, 10.09, 0.0769, 0.962429, 0.21, 15.655, 2018, 4, 19, 7, 33, 19, 6.5535, 88.5693, 17.7579, 22, 2809, 3242, 2767, 0, 23263, 62, 0, 0.894432, 4.46265 
0, 0, 0, 0.0140453, 0.201661, 0.694868, 0.515062, 0.340015, 0.450289, 0.428566, 0.157174, 0.0456708, 0.0155661, 0.0061755, 0.00294091, 0.00159373, 0, 0, 0, 0, 0, 0, 0.00216226, 0.00898807, 0.0393991, 0.179548, 0.748724, 2.37607, 4.38983, 3.93259, 1.85768, 0.662843, 0.238444, 0.0950292, 0.0388794, 0.0170948, 0.878761, 10.1, 0.0769, 0.961725, 0.21, 15.656, 2018, 4, 19, 7, 33, 49, 6.5535, 92.8495, 17.4609, 22, 2808, 3243, 2767, 0, 23263, 68, 0, 0.895836, 4.39994 
0, 0, 0, 0.0156487, 0.221252, 0.742204, 0.530736, 0.334542, 0.434994, 0.408843, 0.15043, 0.0443467, 0.0154533, 0.00624925, 0.00295139, 0.00149426, 0, 0, 0, 0, 0, 0, 0, 0.00390938, 0.0204357, 0.123571, 0.676173, 2.54579, 4.89611, 3.8878, 1.3574, 0.311138, 0.0719933, 0.020314, 0.00664821, 0.00260958, 0.878026, 10.1, 0.0768, 0.962429, 0.2, 15.662, 2018, 4, 19, 7, 34, 19, 6.5535, 83.9465, 16.833, 22, 2809, 3244, 2770, 0, 23262, 60, 0, 0.894432, 4.46265 
0, 0, 0, 0.0148158, 0.218011, 0.74328, 0.523744, 0.324506, 0.430015, 0.412819, 0.150399, 0.0438245, 0.0144625, 0.00532452, 0.00219983, 0, 0, 0, 0, 0, 0, 0, 0, 0.00218256, 0.0128115, 0.08735, 0.540817, 2.26183, 4.72424, 4.08875, 1.60928, 0.430201, 0.113935, 0.0348984, 0.0117124, 0.00462814, 0.872883, 10.1, 0.0768, 0.961725, 0.22, 15.661, 2018, 4, 19, 7, 34, 49, 6.5535, 87.4625, 16.806, 23, 2809, 3244, 2769, 0, 23265, 59, 0, 0.889843, 4.6684 
0, 0, 0, 0.0174339, 0.237262, 0.759949, 0.518222, 0.307846, 0.385583, 0.346558, 0.119928, 0.032858, 0.0103535, 0.00361209, 0.00141575, 0, 0, 0, 0, 0, 0, 0, 0, 0.00132944, 0.00907207, 0.0693156, 0.467712, 2.11132, 4.70545, 4.22488, 1.65931, 0.423448, 0.105915, 0.03176, 0.0108281, 0.00449679, 0.875822, 10.09, 0.0768, 0.961022, 0.21, 15.663, 2018, 4, 19, 7, 35, 19, 6.5535, 90.8674, 16.5659, 23, 2808, 3245, 2767, 0, 23263, 56, 0, 0.893493, 4.50467 
0, 0, 0, 0.0167228, 0.229135, 0.740258, 0.514212, 0.318927, 0.414058, 0.388902, 0.141777, 0.0407971, 0.01343, 0.00488471, 0.00197626, 0, 0, 0, 0, 0, 0, 0, 0, 0.00155279, 0.010167, 0.0707384, 0.413947, 1.64983, 3.67126, 4.20698, 2.99028, 1.94939, 1.47666, 1.16633, 0.711083, 0.303699, 0.879496, 10.1, 0.0769, 0.961725, 0.23, 15.664, 2018, 4, 19, 7, 35, 49, 6.5535, 120.725, 21.447, 23, 2809, 3243, 2766, 0, 23266, 67, 0, 0.896585, 4.36651 
0, 0, 0, 0.0130992, 0.194055, 0.679074, 0.503174, 0.334934, 0.450752, 0.430825, 0.150992, 0.0402067, 0.0118928, 0.00381877, 0.00138086, 0, 0, 0, 0, 0, 0, 0, 0, 0.00156734, 0.0104633, 0.0746629, 0.463522, 1.95241, 4.19083, 3.87509, 1.75282, 0.582582, 0.203081, 0.0827101, 0.0359684, 0.016517, 0.877292, 10.09, 0.0768, 0.961022, 0.22, 15.662, 2018, 4, 19, 7, 36, 19, 6.5535, 89.1182, 16.0564, 23, 2810, 3244, 2766, 0, 23265, 53, 0, 0.894992, 4.43761 
0, 0, 0, 0.0128342, 0.194593, 0.675054, 0.48278, 0.314702, 0.441356, 0.450397, 0.17048, 0.050407, 0.0161309, 0.00557896, 0.00213787, 0, 0, 0, 0, 0, 0, 0, 0, 0.00249951, 0.0161778, 0.110715, 0.637594, 2.44538, 5.05597, 5.30158, 3.52284, 2.30161, 1.99494, 1.94956, 1.31758, 0.511911, 0.873618, 10.1, 0.0768, 0.961022, 0.24, 15.664, 2018, 4, 19, 7, 36, 49, 6.5535, 134.841, 27.9848, 23, 2806, 3243, 2769, 0, 23269, 41, 0, 0.891244, 4.60547 
0, 0, 0, 0.0145698, 0.204061, 0.679866, 0.487249, 0.314443, 0.422206, 0.413859, 0.158637, 0.0487503, 0.0171861, 0.00687605, 0.00315154, 0.00153495, 0, 0, 0, 0, 0, 0, 0, 0.00296851, 0.0158085, 0.0959974, 0.529788, 2.06206, 4.22109, 3.72817, 1.55752, 0.441415, 0.121723, 0.0370807, 0.0128115, 0.00526422, 0.885374, 10.09, 0.0768, 0.961022, 0.24, 15.664, 2018, 4, 19, 7, 37, 19, 6.5535, 85.0773, 15.6041, 23, 2809, 3243, 2767, 0, 23268, 56, 0, 0.903238, 4.07079 
